formula,operation_set,x_low,x_high,beta,proposals,max_complexity,max_depth,train_rmse,test_rmse,complexity,coefficients,final_expression,simplified_expression
f5,exp_log,0.1,5.9,-0.25,2000,600,45,2.5255532063441484,2.803754567782752,599,"[0.9559795797502726, -2.0883337417070765e-12, -9.009374365267316e-13, -3.2970387597606056e-12]",0.95598 - 2.08833e-12*(Re(exp(exp(exp(x[1])-log(exp(exp(exp(exp(exp(x[0])-log(exp(exp(exp(exp(1)-log(exp(exp(1)-log(exp(x[1])-log(exp(exp(x[1])-log(exp(x[1])-log(exp(x[1])-log(exp(exp(exp(exp(exp(exp(exp(exp(x[1])-log(1))-log(exp(exp(x[1])-log(exp(1)-log(exp(x[1])-log(exp(x[1])-log(exp(exp(exp(x[1])-log(exp(exp(exp(1)-log(1))-log(exp(x[1])-log(exp(x[1])-log(exp(exp(x[1])-log(exp(x[1])-log(exp(exp(exp(exp(x[1])-log(x[1]))-log(exp(x[1])-log(x[1])))-log(1))-log(x[1]))))-log(x[1])))))-log(1)))-log(1))-log(x[1]))))))-log(x[0])))-log(1))-log(x[0]))-log(x[1]))-log(1))-log(x[1]))-log(1)))))-log(1))))-log(x[1])))-log(x[1]))-log(x[1]))-log(x[1])))-log(1))-log(1))-log(x[1]))-log(x[1])))-log(x[1]))-log(1))) - 9.00937e-13*(Re(exp(exp(x[1])-log(exp(1)-log(exp(exp(exp(x[1])-log(exp(exp(x[1])-log(exp(exp(1)-log(exp(exp(1)-log(exp(exp(1)-log(exp(1)-log(exp(exp(exp(x[1])-log(exp(1)-log(exp(exp(exp(1)-log(exp(x[1])-log(exp(exp(1)-log(exp(exp(exp(exp(x[1])-log(exp(exp(1)-log(exp(1)-log(exp(x[1])-log(exp(1)-log(exp(exp(1)-log(exp(x[1])-log(exp(1)-log(exp(exp(exp(exp(x[1])-log(exp(1)-log(x[1])))-log(x[1]))-log(1))-log(x[1])))))-log(x[1]))))))-log(1)))-log(1))-log(x[0]))-log(1)))-log(1))))-log(x[1]))-log(exp(1)-log(exp(x[1])-log(exp(exp(1)-log(exp(exp(1)-log(exp(x[1])-log(exp(x[1])-log(exp(x[1])-log(exp(x[1])-log(exp(1)-log(exp(exp(exp(x[1])-log(exp(exp(exp(x[1])-log(exp(exp(x[1])-log(exp(exp(x[1])-log(exp(x[0])-log(exp(1)-log(x[1]))))-log(x[1])))-log(1)))-log(x[1]))-log(x[1])))-log(1))-log(x[1]))))))))-log(x[1])))-log(x[1])))))))-log(x[1]))-log(1))))-log(1)))-log(x[1])))-log(1)))-log(1)))-log(exp(exp(exp(1)-log(exp(1)-log(exp(exp(exp(1)-log(exp(exp(x[1])-log(exp(1)-log(exp(x[1])-log(exp(exp(1)-log(exp(exp(exp(1)-log(exp(exp(x[0])-log(exp(x[1])-log(exp(1)-log(exp(x[1])-log(exp(x[1])-log(exp(exp(x[1])-log(exp(exp(exp(exp(1)-log(exp(1)-log(exp(1)-log(exp(exp(exp(exp(exp(x[1])-log(exp(x[1])-log(x[1])))-log(x[1]))-log(x[1]))-log(1))-log(x[1])))))-log(exp(exp(x[1])-log(exp(x[1])-log(exp(exp(exp(exp(1)-log(exp(1)-log(exp(1)-log(exp(x[1])-log(exp(exp(x[1])-log(x[1]))-log(x[1]))))))-log(x[0]))-log(x[1]))-log(x[1]))))-log(1)))-log(1))-log(1)))-log(x[1])))))))-log(x[1])))-log(1))-log(x[1])))-log(x[1])))))-log(x[1])))-log(1))-log(x[1]))))-log(x[1]))-log(x[1])))-log(1))))-log(x[1]))) - 3.29704e-12*(Re(exp(exp(exp(exp(exp(exp(1)-log(exp(exp(x[0])-log(exp(exp(exp(exp(exp(exp(1)-log(exp(exp(exp(exp(exp(exp(1)-log(exp(x[1])-log(exp(1)-log(exp(exp(exp(exp(exp(1)-log(exp(x[1])-log(exp(exp(x[1])-log(exp(x[1])-log(exp(x[1])-log(exp(exp(exp(exp(x[1])-log(exp(1)-log(exp(1)-log(exp(1)-log(exp(1)-log(exp(1)-log(exp(1)-log(exp(x[1])-log(exp(x[1])-log(x[1]))))))))))-log(x[1]))-log(1))-log(x[1])))))-log(x[1]))))-log(x[0]))-log(1))-log(1))-log(exp(x[1])-log(exp(exp(exp(1)-log(exp(x[1])-log(exp(exp(exp(1)-log(exp(exp(exp(1)-log(exp(x[1])-log(exp(exp(1)-log(exp(exp(1)-log(exp(exp(exp(1)-log(exp(x[1])-log(exp(x[1])-log(1))))-log(x[0]))-log(1)))-log(x[1])))-log(1))))-log(1))-log(x[1])))-log(x[1]))-log(1))))-log(1))-log(x[1])))))))-log(exp(exp(exp(exp(1)-log(exp(1)-log(exp(exp(1)-log(exp(exp(x[1])-log(exp(exp(x[1])-log(exp(1)-log(exp(exp(exp(exp(x[1])-log(exp(1)-log(exp(exp(exp(exp(exp(x[1])-log(exp(x[1])-log(exp(1)-log(exp(1)-log(x[1])))))-log(1))-log(1))-log(x[1]))-log(x[1]))))-log(x[1]))-log(x[1]))-log(1))))-log(x[1])))-log(1)))-log(x[1]))))-log(x[1]))-log(1))-log(x[1])))-log(x[1]))-log(x[1]))-log(1))-log(1)))-log(1))-log(1))-log(exp(x[1])-log(exp(exp(exp(1)-log(exp(exp(x[1])-log(exp(1)-log(exp(exp(exp(x[1])-log(exp(x[0])-log(exp(x[1])-log(exp(1)-log(exp(x[1])-log(exp(exp(exp(exp(exp(exp(x[1])-log(exp(1)-log(exp(x[1])-log(exp(x[0])-log(exp(x[0])-log(exp(exp(x[1])-log(exp(1)-log(exp(exp(1)-log(exp(exp(1)-log(exp(1)-log(1)))-log(1)))-log(x[1]))))-log(x[1])))))))-log(exp(exp(x[1])-log(exp(x[1])-log(exp(x[1])-log(exp(1)-log(exp(exp(exp(exp(x[1])-log(exp(1)-log(exp(x[1])-log(exp(x[0])-log(exp(1)-log(1))))))-log(1))-log(x[1]))-log(x[1]))))))-log(exp(x[1])-log(x[0]))))-log(x[0]))-log(x[1]))-log(x[1]))-log(x[1])))))))-log(1))-log(x[1]))))-log(x[1])))-log(1))-log(1))))-log(1))-log(x[1])))-log(1)))-log(x[1]))-log(x[1]))-log(x[1]))-log(1))-log(x[1]))),Skipped (EML set)
